"Sample","site","chamberID","year","mon","mday","gasName","Location","SampleType","Run","id.x","time_label","peakArea","fname","Known.conc","id.y","diameter_cm","height_cm","area_m2","volume_m3","lon","lat","Easting","Northing","mmntID","date","startTime","Soil_moisture_.","Nitrate_conc_g_kg","Pressure","Temp","GC_filename.x","time_mins.x","sampleName.x","GC_filename.y","time_mins.y","sampleName.y","GC_filename","time_mins","sampleName","Sec"
"Std2","EB","Std2",2013,6,6,"CH4","P2-D-05",3,62,62,2,11.855507850647,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CH4","P2-D-05",3,62,62,2,11.855507850647,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CH4","P2-D-05",3,62,62,2,11.855507850647,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CH4","P2-D-05",3,62,62,2,11.855507850647,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CH4","P2-D-05",3,62,62,2,11.855507850647,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std2","EB","Std2",2013,6,6,"CH4","P2-D-05",3,62,62,2,11.855507850647,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std2_01",0
"Std2","EB","Std2",2013,6,6,"CH4","P2-D-05",3,62,62,2,11.855507850647,"../data-raw/SRUC_template_GC_input.xlsx",1.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std2_02",NA
"Std3","EB","Std3",2013,6,6,"CO2","P2-D-06",3,63,63,2,433.435668945312,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CO2","P2-D-06",3,63,63,2,433.435668945312,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CO2","P2-D-06",3,63,63,2,433.435668945312,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CO2","P2-D-06",3,63,63,2,433.435668945312,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CO2","P2-D-06",3,63,63,2,433.435668945312,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CO2","P2-D-06",3,63,63,2,433.435668945312,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CO2","P2-D-06",3,63,63,2,433.435668945312,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CO2","P2-D-06",3,63,63,2,433.435668945312,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CO2","P1-A-03",3,4,4,1,431.169952392578,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CO2","P1-A-03",3,4,4,1,431.169952392578,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CO2","P1-A-03",3,4,4,1,431.169952392578,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CO2","P1-A-03",3,4,4,1,431.169952392578,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CO2","P1-A-03",3,4,4,1,431.169952392578,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CO2","P1-A-03",3,4,4,1,431.169952392578,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CO2","P1-A-03",3,4,4,1,431.169952392578,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CO2","P1-A-03",3,4,4,1,431.169952392578,"../data-raw/SRUC_template_GC_input.xlsx",678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CH4","P2-D-06",3,63,63,2,7.39507818222046,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CH4","P2-D-06",3,63,63,2,7.39507818222046,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CH4","P2-D-06",3,63,63,2,7.39507818222046,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CH4","P2-D-06",3,63,63,2,7.39507818222046,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CH4","P2-D-06",3,63,63,2,7.39507818222046,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CH4","P2-D-06",3,63,63,2,7.39507818222046,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CH4","P2-D-06",3,63,63,2,7.39507818222046,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CH4","P2-D-06",3,63,63,2,7.39507818222046,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CH4","P1-A-03",3,4,4,1,6.9175386428833,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CH4","P1-A-03",3,4,4,1,6.9175386428833,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CH4","P1-A-03",3,4,4,1,6.9175386428833,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CH4","P1-A-03",3,4,4,1,6.9175386428833,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CH4","P1-A-03",3,4,4,1,6.9175386428833,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CH4","P1-A-03",3,4,4,1,6.9175386428833,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"CH4","P1-A-03",3,4,4,1,6.9175386428833,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"CH4","P1-A-03",3,4,4,1,6.9175386428833,"../data-raw/SRUC_template_GC_input.xlsx",5.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"N2O","P2-D-06",3,63,63,2,1016.46734619141,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"N2O","P2-D-06",3,63,63,2,1016.46734619141,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"N2O","P2-D-06",3,63,63,2,1016.46734619141,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"N2O","P2-D-06",3,63,63,2,1016.46734619141,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"N2O","P2-D-06",3,63,63,2,1016.46734619141,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"N2O","P2-D-06",3,63,63,2,1016.46734619141,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"N2O","P2-D-06",3,63,63,2,1016.46734619141,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"N2O","P2-D-06",3,63,63,2,1016.46734619141,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"N2O","P1-A-03",3,4,4,1,988.499694824219,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"N2O","P1-A-03",3,4,4,1,988.499694824219,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"N2O","P1-A-03",3,4,4,1,988.499694824219,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"N2O","P1-A-03",3,4,4,1,988.499694824219,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"N2O","P1-A-03",3,4,4,1,988.499694824219,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"N2O","P1-A-03",3,4,4,1,988.499694824219,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std3","EB","Std3",2013,6,6,"N2O","P1-A-03",3,4,4,1,988.499694824219,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std3_01",0
"Std3","EB","Std3",2013,6,6,"N2O","P1-A-03",3,4,4,1,988.499694824219,"../data-raw/SRUC_template_GC_input.xlsx",0.49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std3_02",NA
"Std4","EB","Std4",2013,6,6,"CO2","P2-D-07",3,64,64,2,864.966186523438,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
"Std4","EB","Std4",2013,6,6,"CO2","P2-D-07",3,64,64,2,864.966186523438,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02",NA
"Std4","EB","Std4",2013,6,6,"CO2","P2-D-07",3,64,64,2,864.966186523438,"../data-raw/SRUC_template_GC_input.xlsx",4941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std4_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std4_01",0
